Unnamed: 0,PXD030304-Sample-1,PXD030304-Sample-10,PXD030304-Sample-100,PXD030304-Sample-101,PXD030304-Sample-102,PXD030304-Sample-103,PXD030304-Sample-104,PXD030304-Sample-105,PXD030304-Sample-106,PXD030304-Sample-107,PXD030304-Sample-108,PXD030304-Sample-109,PXD030304-Sample-11,PXD030304-Sample-110,PXD030304-Sample-111,PXD030304-Sample-112,PXD030304-Sample-113,PXD030304-Sample-114,PXD030304-Sample-115,PXD030304-Sample-116,PXD030304-Sample-117,PXD030304-Sample-118,PXD030304-Sample-119,PXD030304-Sample-12,PXD030304-Sample-120,PXD030304-Sample-121,PXD030304-Sample-122,PXD030304-Sample-123,PXD030304-Sample-124,PXD030304-Sample-125,PXD030304-Sample-126,PXD030304-Sample-127,PXD030304-Sample-128,PXD030304-Sample-129,PXD030304-Sample-13,PXD030304-Sample-130,PXD030304-Sample-131,PXD030304-Sample-132,PXD030304-Sample-133,PXD030304-Sample-1336,PXD030304-Sample-1337,PXD030304-Sample-1338,PXD030304-Sample-1339,PXD030304-Sample-134,PXD030304-Sample-1340,PXD030304-Sample-1341,PXD030304-Sample-1342,PXD030304-Sample-1343,PXD030304-Sample-1344,PXD030304-Sample-1345,PXD030304-Sample-1346,PXD030304-Sample-1347,PXD030304-Sample-1348,PXD030304-Sample-1349,PXD030304-Sample-135,PXD030304-Sample-1350,PXD030304-Sample-1351,PXD030304-Sample-1352,PXD030304-Sample-1353,PXD030304-Sample-1354,PXD030304-Sample-1355,PXD030304-Sample-1356,PXD030304-Sample-1357,PXD030304-Sample-1358,PXD030304-Sample-1359,PXD030304-Sample-136,PXD030304-Sample-1360,PXD030304-Sample-1361,PXD030304-Sample-1362,PXD030304-Sample-1363,PXD030304-Sample-1364,PXD030304-Sample-1365,PXD030304-Sample-1366,PXD030304-Sample-1367,PXD030304-Sample-1368,PXD030304-Sample-1369,PXD030304-Sample-137,PXD030304-Sample-1370,PXD030304-Sample-1371,PXD030304-Sample-1372,PXD030304-Sample-1373,PXD030304-Sample-1374,PXD030304-Sample-1375,PXD030304-Sample-1376,PXD030304-Sample-1377,PXD030304-Sample-1378,PXD030304-Sample-1379,PXD030304-Sample-138,PXD030304-Sample-1380,PXD030304-Sample-1381,PXD030304-Sample-1382,PXD030304-Sample-1383,PXD030304-Sample-1384,PXD030304-Sample-1385,PXD030304-Sample-1386,PXD030304-Sample-1387,PXD030304-Sample-1388,PXD030304-Sample-1389,PXD030304-Sample-139
Q9Y3B7,6.594540055101068,6.661748551580987,6.667941788805011,6.724786310311018,6.707314434182894,6.645835336694463,6.5757174032194055,6.732008420659748,6.737979807981084,6.617404777523346,6.619468728626289,6.458676217220241,6.691041960557181,6.672598851854596,6.649102433066458,6.692126129461909,6.560114968167364,6.650186133334948,6.823786319942907,6.637640035503745,6.726692044719445,6.585510082537088,6.605361815664863,6.633073140504385,6.746436454196994,6.405972413085684,6.641458803001325,6.714124667142356,6.707964542051927,6.774992131001159,6.634702431326517,6.629968372405216,6.659245890973711,6.630322591295695,6.69777431161713,6.7453756585274505,6.66592473098382,6.637656094282921,6.609160732770878,6.698473699944342,6.621992286894562,6.74149680133443,6.734025762866786,6.517638479646207,6.761567055725234,6.707878495542655,6.621531012702535,6.643047290279672,6.725741962596191,6.644712313770132,6.745223487125663,6.759280315967839,6.697806120262702,6.808175843851021,6.579335823935402,6.669400020751752,6.731173355033553,6.622562501265042,6.602075876683649,6.6794973051331485,6.657690713186939,6.684493162646827,6.785140493870395,6.494353649786977,6.648631183472286,6.500081861527988,6.8169360774103565,6.838462461287164,6.573134873383125,6.75823805475427,6.608277723374913,6.514714848604628,6.74045589875569,6.9111685640343,6.866071738387609,6.616232792163563,6.604228323402401,6.711454010159335,6.711538938224461,6.816104827812907,6.816694984293282,6.828559789274664,6.84943803208502,6.7504947310496,6.5939220688625415,6.602250572183353,6.717209243824611,6.583207277294401,6.850808563945462,6.621887633747496,6.751413295079587,6.698057380896483,6.6242284206146,6.782970424481887,6.6303178029187215,6.638670348435243,6.750414446531813,6.629591023300415,6.608072600681438
Q9Y3B8,6.228253915137975,6.17037878751098,6.012369980995424,6.353078781881107,6.638553143499525,6.660911777755565,5.990426092119448,6.02377823354513,6.582741409329552,6.508316194611302,6.671352010305528,6.445533864575236,6.447252690077534,6.456103810073692,5.422321371311917,5.992474357765087,6.346714524131898,6.30629858757108,5.78009419167137,6.307857290032176,6.265038824678602,5.871584517645133,6.5088774155950935,6.634884876802426,6.162042103714144,6.543461077828704,6.456047498562061,6.4136994937443,6.373312254740692,6.546206950100327,6.603385279672441,6.413339452337072,6.471679762931519,6.17972728395538,6.50065821929406,6.486246481909374,6.2114747236245575,6.603132879083161,6.182086812245732,6.432473552728464,6.30683053639663,5.792527507381369,6.001439796311484,6.090481060176263,6.514682962063628,6.380285411628567,6.255364022470442,6.226226405607341,6.533310070199322,6.339638858034315,6.3506326248146685,6.246415754800146,6.265135794945078,6.350040827532931,6.19908171165592,6.517012433931575,6.530747605230788,,6.59689140492365,6.57874931733192,6.441331139547311,6.397360329957658,5.92784766853028,6.55177666270361,6.606123538899396,6.296889751479554,6.3109490049761545,6.122324962186422,6.066043118102748,6.300548562705156,6.226714376219537,6.60164642230802,6.382720363481603,5.962020486902053,6.307850504135944,6.314161854001669,6.5663796886678885,6.432292161238749,6.341799120535099,6.245451327959875,6.504942453374332,6.531053531639561,6.28367006288005,6.40100021241104,6.287117230063144,6.462701232562637,6.116956158030101,6.482930556228617,6.427116411253802,5.991661547121093,6.553272713037783,6.047689590768889,6.516315681146748,6.122125331740943,6.459445866543746,6.184438312449167,6.187900214361599,5.96810522322153,
Q9Y3B9,6.133309756902978,6.348114340666677,6.158960708217121,6.310713591877677,6.154644043777158,6.296466427253263,6.207611013693198,6.339203050860276,6.367886817776874,5.878986724622672,6.263101092553027,6.109285914392201,6.283545700482176,6.424515475888491,6.114706005305628,6.105330192535657,6.350463376585598,6.288857970814163,6.237748602648964,6.219503037587874,6.355200776705704,6.25947762677994,6.257367568045302,6.258422212424011,6.369860713439167,6.206289387124113,6.259589901890924,6.254807448379184,6.368503976194251,6.439100215899838,6.2121723672415445,6.227182438238589,6.33663855469103,6.072564182517731,6.230286822796446,6.278910582775602,6.321012315051322,6.082735619789194,6.301179820965455,6.33275984245401,6.378745852331047,6.355570854863073,6.296093153830913,6.219348220365699,6.175380413006922,6.454445693386258,6.359039565438096,5.524144514005468,6.407170582143404,6.4012004285915,6.458972286545692,6.34325205995073,6.276712634174512,6.358510852093812,6.258890242438186,6.403306393175939,5.929796864201652,6.146352189425793,6.270355907028648,6.346103519266492,6.2872857388563865,5.854953213294031,6.43134135895574,6.3445423532265295,6.091314658905009,6.127896784749283,6.417986800054305,6.553977291285011,6.271440097864031,6.371409619004606,6.158633909324985,6.369870776442904,6.484896454885041,6.47323592809923,6.337847982862093,6.336429348027221,6.310629864768204,6.181350145615485,6.370940188178897,6.458721743287974,6.371096199209836,6.578064810108439,6.494645701872296,6.198070042114932,6.031951650214616,6.061003503412255,6.332478844208813,6.185068755900657,6.379831826747039,6.374933750063085,6.146034275505304,6.354907248520673,6.340769729900984,6.385089102753531,6.385469001743287,6.263314937282416,6.307495376055747,6.406556382115415,6.058062034048859
Q9Y3C0,6.00073218621251,6.144058470592626,5.853335432027612,,5.908951510077401,5.62308979619272,5.846287121236501,5.869463026882448,5.942167936217526,5.939851331599976,6.032610638912762,5.734585361318249,6.049754867919527,5.995715507864983,6.05433423160906,5.942656905268906,5.883294806338555,5.78610646670585,,5.861026409941911,5.928529159261517,5.889292913328889,6.0982816531534505,5.901060491836059,6.085293131187086,5.970843034091575,6.072972806546526,6.013778515024933,6.048197506050984,5.524714577484763,6.032557017510012,5.81698686320482,5.831173891267906,6.140339317316753,5.993324491502966,6.039495824595588,5.858933124225122,5.5442189439832505,5.532818763302261,5.858242188520854,5.509331408076615,,5.830610965540535,5.926963864088548,5.861542287052857,5.559082606708087,6.039763693110741,,5.823098418926596,6.001863793891253,,5.621773723145938,5.5590408751925535,,5.962945785490493,5.815612391508036,,6.086028898417867,6.032172580982275,5.876770193895938,5.823433033149156,5.616429027532591,6.061927564664221,6.019771703868165,6.106681995567403,5.998673595944709,,,5.810489780061746,5.884625242941552,6.244684960757268,6.212629114552912,5.568124244804198,,,5.916382510635748,5.538390375031246,5.564350833631345,5.796143168249214,5.5961597917442845,,,5.646151847249275,6.065428317091188,5.877787125998803,6.074586955132184,,6.174333390457468,,6.000543306221886,5.58487183219161,5.575688944581724,6.01043651761796,5.654678343771456,6.024177265360558,5.849516211041824,6.022829876902371,5.82441925180473,6.000522558025766
Q9Y3C1,6.51346052257202,6.72340355317816,6.027070085849138,6.572566381517049,6.726389250673359,6.525830378209383,6.60566950922694,6.421730338914773,6.630838696642354,6.396084470200887,6.530696818824728,6.195328830667982,6.588645208480047,6.612667027336508,6.462796058603633,6.587004030446696,6.656717677110059,6.164425733296437,6.448804772852911,6.717838106672851,6.525801278060186,6.524073984830221,6.443444910943731,6.582704777079687,6.677758024896459,5.625695406942957,6.677972526890303,6.60225725454746,6.632376333205684,6.7503755207137806,6.306648237570247,6.193648176872591,6.586627476933616,6.122690202176296,6.641442708915893,6.168912635836146,6.149831240587932,6.306895557042219,6.605582646363491,6.502185017483638,6.687888616366264,6.529352275652234,6.353333855184384,6.557715345217084,6.697335779423206,6.777449308618673,6.504457769608526,6.543612925824656,6.793264561097311,6.70512116521674,6.6851854054230735,6.685695757574104,6.499540044936739,6.595568439793522,6.444284288125649,6.706912437859029,6.2818861901289775,6.579231670113284,6.194524183418604,6.618567634599037,6.467791041136069,6.675091317271329,6.650352318663617,6.363555543341024,6.443302642828036,6.518509232063627,6.760274381072999,6.832354018756957,6.666341006112405,6.709955301357661,6.3311695089605085,6.548981427675148,6.747860582840673,6.880371287409029,6.7015690392781,6.777873996747791,6.759150568396555,6.610013170264783,6.628968883159358,6.672700706142155,6.6423177854483,6.822777113791622,6.7187265620999295,6.580795939069826,6.153802004325502,6.069946876109319,6.615694808066836,6.339680418477574,6.793740526138704,6.6538066295220215,6.775676823038305,6.802428236065621,6.646986713151984,6.811020737569258,6.712520092426944,6.587710968593165,6.736971607027106,6.540154007318247,6.2707422141111255
Q9Y3C4,6.295172066205158,5.887802000612264,6.211820778819533,6.176839723097093,6.151545065752131,5.974215405295652,6.075025892516627,5.628488675363192,6.166137032002452,5.690661011207456,5.896656841271104,6.254693748262033,6.095252708033405,6.040700132975183,6.122695703950496,6.1837687932592775,6.1197509649277935,6.015090288544771,6.159711048444457,6.075835841467319,5.993742702774705,5.954440831982266,6.042081787204867,6.127901801608718,6.121679112694656,6.0602234885779325,6.274418985819239,5.886414568759749,6.21973294977427,6.058177597795366,5.904264758042488,6.039683446537055,6.185754694364879,5.893038166572146,6.177278876753816,6.100825145657759,6.094939244992242,6.077152349628371,6.064730678517244,6.218642539472816,6.024701123456978,5.683108425059108,5.896127614953806,5.986174179988372,6.089413528946669,6.098289285003055,6.207929528857239,6.112717664427009,5.871221926602952,6.0609947249132965,5.695048274940595,5.662969402702665,5.602011245747225,5.6365274102190615,6.145799713299343,6.063828198818429,,6.128753236193632,5.780025411704403,6.109817206097869,5.570196961710921,6.15760283225658,,6.08175802748889,5.6826823413888325,6.205936908812133,5.656182995560947,,6.271942042826594,5.93571134236597,6.072988514417521,6.134952504493565,5.915351290891488,,5.713784723170623,6.270644326456891,5.896946570129253,6.095940687860505,6.019184358309916,5.646386996853618,6.15726484466985,5.670083788199722,5.696716927855614,5.634302238740785,5.636452958052247,6.141169935896811,6.080314528063607,6.22743966025539,,6.056226996136235,6.252307243408758,5.630404391249862,6.07057660562148,6.009213552583871,6.080553717342164,6.081954284630145,6.208133902685066,6.045033335447792,6.356450915743355
Q9Y3C6,6.442266960948162,6.213922848812118,6.393132607811845,6.408200998566141,6.26336343793589,6.469238270746136,6.460855068508912,6.433253105792065,6.427526157488947,,6.396918494668866,6.088358538982494,6.416605138146066,6.357126764803862,6.501105375271568,6.178585000555266,6.490067889838325,6.4104778983270325,6.288941583880104,6.4568069461937325,6.550946952457811,6.347350954055346,6.255844361892345,6.269551716328738,6.522881008939066,6.037642392055522,6.377970771463687,6.381168509100678,6.228032381115366,6.446853854770276,6.308816267139653,6.440020679515511,6.444216025764425,6.457405787243831,6.430522717671755,6.325095202194856,6.432254138918672,6.468237540584903,6.3918307538600825,6.431214577912161,6.414550350258468,6.478777992009196,6.390486946577226,6.301506241809271,6.321464484779548,6.4140255953738965,6.4686425687365885,6.610655310193796,6.437443272117329,6.443461216613764,6.028625499155302,6.379646870860844,6.470628319555203,6.429526762788269,6.480596108362491,6.444461345811933,6.2350231356872055,6.40017966099019,5.790921050690613,6.3365127442848665,6.429874114891419,6.468100961942423,6.251495252710647,6.077610995606566,5.991461763066752,6.301787298351285,6.533433638045704,6.431303998852963,6.421797645380811,6.433323156231299,6.303374860967323,6.371159958503895,6.344998280326816,6.478100646522962,6.330017066537332,6.378175952525785,6.397082694679835,6.488979547631075,6.513733059282977,6.45241754556743,6.314790508040009,6.555466245600066,6.415673627250808,6.422274686407457,6.341755589680434,6.448213454895068,6.468444133491338,6.417360494668975,6.498646827480311,6.447424984498967,6.451201197901112,6.438928820984428,6.188500636700348,6.443037571082231,6.453860958385998,6.300655927304192,6.470459285801839,6.495836066799161,6.36764016450018
Q9Y3C8,6.530043935858277,6.4870785720975945,6.440005727546994,6.173522484042124,6.275048138118747,6.58166266416104,6.577881430698234,6.520599602087463,6.502593974681764,6.619763168567521,6.393813076667064,6.272310405743009,6.335569729193827,6.274333515141457,6.670767162785897,6.660308092993434,6.447206269691655,6.587167000192822,6.477743629064694,6.583830080458945,6.168701428313747,6.541227496086908,6.406335691584717,6.362133431796144,6.264722880612592,6.351368933849329,6.647369670758119,6.380852839435913,6.336057826690621,6.293558962249138,6.497194193567363,6.54329630977775,6.567617654696267,6.580859231221458,6.366938879944456,6.419062191590061,6.499915167208286,6.495951277751171,6.398863422735163,6.4218334897554445,6.468486153596444,6.400041455221976,6.46150281190601,6.562617110137079,6.418353200763288,6.43282571087953,6.492710677204816,6.368167782286914,6.293484390144298,6.389664766242658,5.997077600614716,6.381685672767599,6.331859852832527,5.959533657571787,6.339339454556211,6.284853681863764,6.053460929774427,6.464281377432823,6.268374781195975,6.430715053815804,6.375875818848421,5.982420290600651,6.244654693132716,6.421446622973054,6.30810080790831,6.472355175494959,5.668365050395715,6.011643963827388,6.483247004355054,6.246259826815559,6.615956188478736,6.466218206276881,6.239438039115464,,6.333014519514585,6.169523552461662,6.3097023290445895,6.348214908254717,6.392959918215533,6.147415330474285,6.167256930859773,6.158665942559513,6.40812743455832,6.261580499736244,6.44887519045025,6.259331059008579,6.09875305826419,6.529081641956164,6.178880003431514,6.3674750350192895,6.514815216903431,6.242290468147332,6.403538289403575,6.035329056854853,6.55207959226273,6.405330762511146,6.41300210974474,6.5880756501071005,6.539991980681188
Q9Y3D0,6.355700732297736,6.378727764158954,6.363144370577615,6.30450991347006,6.442850915223543,6.463931592341109,6.225031481770347,6.260864311845505,6.467582026362596,6.148229256139187,6.347428262688398,6.396371875145084,6.263935431548342,6.334885274189322,6.383672761288125,6.440281743567336,6.395777437381274,6.151331365843479,6.284617291989841,6.228159087351209,6.123017050936372,6.236212363557602,6.299936100269063,6.27379255227808,6.28158364476818,6.482062081877685,6.437338560160751,6.355193878273783,6.363994791307621,6.208537267758076,6.221287834388514,6.175155995961603,6.346556616474885,6.225658492035226,6.184478524356562,6.233812611793244,6.233669051793546,6.210232503347714,6.34213566581113,6.364933192517681,6.178779471627607,6.297892686597537,6.351627393342303,6.129017625543357,6.381139885989992,6.394522939655127,6.237464680188074,6.439611625965927,6.33863146215211,6.343397730987313,6.310592354823014,6.4177490284006735,6.371347950571254,6.253905239775994,6.313349324674389,6.33852193486325,5.869625481613457,6.289414960786231,6.391571867777953,6.279500711899896,6.194098317389935,6.280080019813372,6.063798170840501,6.395857508900426,6.33520713955412,6.360142149050885,6.271603759249495,6.325686210065863,6.330353860260244,6.271944297186691,6.361060006873917,6.441600669165956,6.387847633526913,,6.324565885362938,6.432327099447271,6.355874914740534,6.378315286546485,6.29580342373634,6.250948403961719,6.303661238115329,6.282407520173248,6.454641551653824,6.411187916791684,6.242140440366288,6.26571662008213,6.227797325347977,6.38925964967547,6.129097948209568,6.373303494832621,6.4214639521775805,6.382787257753128,6.377605640016916,6.460945667981454,6.387916585089863,6.3483898849044,6.220173410083708,6.374751192750596,6.330342865062219
Q9Y3D2,6.144467085436064,6.255838664618045,6.047066641049894,6.367186510473687,5.919760295003027,6.2603972512788495,5.537600486356808,6.322029068983604,5.662604887578583,5.957948997707371,6.173401811527923,5.729415806993313,6.061423293119968,6.237274328258422,5.578164738025694,5.9485373386977605,5.897660408424034,5.80312556694381,,6.156949966785442,6.249784837521006,6.1220170109788,6.376065973275969,6.219210995248643,6.213060726349955,6.162502745777145,,6.02839783823109,6.366508736801327,5.530768776694087,6.153455379248692,5.5141289712204085,6.150160318644511,,6.003747010751963,,6.345876418026746,5.539426430277573,6.024686378063766,6.064800153176698,6.20402786062297,6.3551700762419445,5.85628175046649,5.470181443923113,6.0493773319771424,6.046241994750796,5.543844886929426,,6.131601468293049,6.150557496832119,,5.623740372588289,6.263305291230479,6.477529821105554,,,6.306762746797092,6.087026493822181,,5.885351775474127,6.012744313961324,5.923462451492784,5.888095519352099,6.159233527140414,,,5.920965716546149,5.971226269683699,5.503313959396354,5.5850882519739296,6.16070535167655,5.903056293614718,6.2050713750390285,6.124483102863773,5.972735728828033,6.096877626701656,6.0328609319477895,6.371061399848043,5.984179522936861,6.408120287579305,5.628771174910632,,6.259983860481628,6.071379103390134,6.073079425352036,6.213733883327315,6.042726018005565,6.070334635834319,5.650402643760948,6.128297816904688,5.604035723807759,6.376999283150932,6.34223344317104,,5.844100878065225,,6.037460082792213,6.139024986968687,6.120265946636538
Q9Y3D3,6.1322442998046025,6.140124762531813,6.231487199655451,6.242114133524645,6.206545866466302,6.224824727201983,6.218097380391644,6.1650946864044185,6.25306840488099,5.931773960730144,6.244913465961359,6.01008701650866,6.274083421864635,6.104137990225896,6.043658192247383,6.124826178163229,6.177526134389561,6.076179648933333,6.327337367091751,6.241853300695407,6.336977864394948,6.184240565604327,6.083954279889321,6.196554461548804,6.212640474095132,6.121008469357343,6.192213983004719,6.222687638568438,6.257522542125784,6.241332992237348,5.997322994425149,6.103398477229611,6.124503151160533,5.985761336705952,6.114303547432318,6.149070627726642,6.155446412340501,6.305642120649573,6.2366200552077,6.170885660062623,6.102409671733288,6.23777111911866,6.235081802357361,5.91521828216506,6.177662068170827,6.160887403753211,5.848012672997135,6.213957382249323,6.245413071091931,6.238078899815209,6.267747083768519,6.23911486783501,6.047965381409616,6.235680366651856,6.18097987045665,6.219301448784517,6.310559578307702,6.170742068579624,6.198333521095899,6.174583739381062,6.117722048244858,6.21185213400763,6.371874767854335,6.135869644102594,6.1326071310805,6.11602248210261,6.232828163809838,6.313276100245817,6.191127860661023,6.287394934211765,6.124183408196208,6.285112182131927,6.324423051086674,6.411869092221094,6.286006142743638,6.202532791770814,6.239387094443098,6.054696773139155,6.210148504597862,6.355002102216404,6.250701105211782,6.274053875673152,6.281308011908562,6.166800493292236,6.182222247956751,6.172447806070926,6.264518784796205,6.024761637640307,6.27249869605027,6.227950943136234,6.191475691828959,6.314569978345203,6.227676087868545,6.275279665660055,6.137699997501919,6.164656319429673,6.247298452823383,6.121110427276625,6.107939045624985
Q9Y3D5,6.226208006567354,6.243734032236503,6.222478762457424,6.324913141945302,6.328327457451254,6.31921720311291,6.23110998002007,6.258582254594714,6.345117301114298,5.852267059914268,6.256168797489812,,6.267651656606029,6.207816185367749,6.26990825847226,6.345490062059199,6.281742933756232,6.160244623592758,6.126156856348921,6.246338653883241,6.3131113817068805,6.096316474302276,6.203570241637781,6.280216987110689,6.303815312242484,,6.31022368062923,6.216383776555572,6.247685220253918,6.225126240116735,5.723629516858092,6.002773957039085,6.231297051877721,,6.2075744757559,6.13315366500254,6.054495665993684,6.051371689806404,6.217038589250334,6.259545739142542,6.184224753059285,6.327270629529158,6.232017359941407,6.151365626677484,6.250292845581745,6.245648415581751,6.269866783846188,,6.221531249536705,6.228223333427916,6.352228686829994,6.329879318613735,6.247824242816693,6.302340016640034,6.000115569876931,6.213637903084344,6.371760735322537,6.162070660361191,5.972994727298762,6.259772030672979,6.223321622936779,6.328653782483336,6.2691926434493706,6.090968042542707,6.129823027349747,6.022179932883722,6.27402040105607,6.381226990324981,6.02342786592083,6.290934737836116,6.218117377255943,6.301149951508204,6.2676754587888,6.50422956297399,6.361194692903331,6.312032361653392,6.2400095839255325,6.2414831323039,6.182242163358341,6.309986565304907,6.353606603616609,6.306889354311808,6.367294958002804,5.763256072991781,5.807897951786507,,6.246603965644368,6.065714008825818,6.349423554331471,6.2204332504204665,6.29187450376161,6.29080151619926,6.233945010651388,6.363176410254748,6.232199211384094,6.245054107987912,6.24865355935755,6.218313070521354,6.014217984072359
Q9Y3D6,6.432653688180345,6.451606919726632,6.368589409195499,6.556450443594462,6.508696142124636,6.65735298560497,6.460529049946093,6.484030048877704,6.551917191406439,6.372890013117802,6.460351628109633,6.562422228547917,6.40864696427071,6.53649184217942,6.48954976381212,6.471271707905853,6.309118832958924,6.412582308928223,6.538417906757676,6.483363231345123,6.543992104961808,6.399224528018225,6.462203264849799,6.412560706853212,6.530868508040381,6.506256463325579,6.505665455335546,6.537708953685375,6.476859167683727,6.500069416463557,6.377667068656232,6.49019006599624,6.565667367052484,6.562114930885661,6.481076827803477,6.3943248903622045,6.481248132709911,6.486247860456581,6.524563028739765,6.390323678788436,6.484514930041421,6.457744952752504,6.440064890578711,6.453870883323843,6.37610458923195,6.388378977807292,6.366507223815976,6.600521552320934,6.4317755968746,6.507856501406236,6.552297711682088,6.523409983379979,6.379855347535478,6.632378341910279,6.304507773431746,6.4232555315107,6.628101460294965,6.390047712217008,6.646389376589767,6.400326033313627,6.452540319875745,6.6330930818036045,6.426957313114409,6.456499586046428,6.4743308833924615,6.596417143221034,6.451484351319159,6.484887733781154,6.336579932407254,6.49600337040953,6.517776046345324,6.440015583100437,6.5761328657701785,6.6222739650712,6.565907610453316,6.608402270980534,6.451007919269921,6.487951602272485,6.460568258607159,6.603671874411516,6.467153346101656,6.593657345996052,6.572184065771449,6.580569625769982,6.557674288268091,6.443717605669489,6.487762582926495,6.487478796350185,6.48088480966916,6.352738951365201,6.415810565019835,6.632918808631063,6.525663178592506,6.491035735682087,6.372022784760787,6.4524376833256,6.5372880992726925,6.346922790949342,6.489834383892166
Q9Y3D7,6.267084064337086,6.462878319768485,6.298187591332038,6.510529392345282,6.368006038536604,6.64862395212203,6.297441201840197,6.50449926803824,6.39901269796381,6.274798631313754,6.405833927265832,6.46398821460274,6.3174726974019615,6.2783507558335705,6.1915468399471525,6.402542033690407,6.631558389869687,6.321887615941629,6.386190320350121,6.385664988123125,6.630053404853479,6.25114040172666,6.418095472115581,6.364745068329965,6.455517445686089,6.279420727337279,6.366135731535737,6.472565334544559,6.313550484502079,6.600449023296368,6.492722162909371,6.561222750825509,6.519518304563817,6.152466028072709,6.247240709230978,6.636046831261671,6.553836455588277,6.383953788418335,6.386417367913881,6.397124914552236,6.428993387926246,6.6243072041220925,6.466735849440957,6.295056344779617,6.600198051852711,6.411828442911268,6.404446022033592,6.400505855144793,6.594558858807147,6.531784547307673,6.562576950780472,6.606013438111553,6.533355154311032,6.639093156324403,6.351914981286174,6.5144144703302205,6.33926942392446,6.323272734842787,6.487151797254681,6.343791640586636,6.364539758751361,6.36474036995435,6.517920042742837,6.3866893580946265,6.278728307022863,6.575421878450712,6.606226229122128,6.666723416121981,6.431559616672524,6.433648925215936,6.601982669719556,6.43832686361219,6.574480613711381,6.77887159380759,6.72070765194924,6.5252577757161605,6.187825089865196,6.423573385608675,6.53488785629404,6.74970537331356,6.560841044476129,6.474201401149957,6.657865251612806,6.330292031279971,6.417718231318341,6.517745935435756,6.483899072864303,6.324449253798862,6.71202918329451,6.458007270914958,6.450962434913891,6.513687401483374,6.396716493775587,6.504237651618968,6.378818053812137,6.167641830919759,6.393202724821242,6.151666605012132,5.955994815332178
Q9Y3D8,6.2074485814974665,6.137165753992651,6.132125742136427,5.912366642383389,5.899953341785665,5.920943962351907,5.826306500172984,5.875419309843474,5.917230853793884,6.0875191413643375,5.837532287258405,5.69992163499269,6.139984043069683,6.183546258092568,6.070084371791536,6.116514785515209,6.171736212591938,,5.904975515640246,5.845025143622079,5.915244011721349,6.103688563223452,,6.177807762824871,6.077714533398007,5.655362666269986,6.061545726158892,5.799311648764198,6.021749411034125,5.811261569304954,5.843704246406695,5.491695602891665,,6.21783403386322,6.095859779663009,5.837799049195258,5.843266502698157,5.843114278853421,5.81882554863594,5.837467185598956,6.079953803254234,5.904188874691003,5.829341355495283,5.920348523176951,6.022023223869148,6.017906829597189,6.025110416205269,6.024271372085615,6.213978534873429,5.809585806048417,,5.581060790508953,5.543812896006575,,5.9537776088412295,6.008006965140568,,6.1541323597678925,,6.163095971667219,5.986365045796389,5.569579193518378,5.57296634715664,6.21414961971483,6.126943673254149,5.822266569360775,5.877845188858487,,6.186781066915083,5.545727692811986,6.15565466136644,6.190044491962372,6.149269767284001,,5.622628105203306,6.186288443940853,6.219792775578329,5.850851410953873,5.93516225619,,5.917769878550874,5.655499398411539,5.938530487574173,6.040415853618319,6.053387671252246,5.901712263167567,6.130218101615558,6.035485253026595,,6.118594177094713,5.888522281380968,5.562059260752578,6.210216021139728,,6.11678359670855,5.83393829354088,5.9970386130466204,5.816531810970382,6.202324133010393
Q9Y3D9,6.473507529474714,6.503605345464936,6.402951800157593,6.588113073962317,6.417089993145888,6.548919026115443,6.3077735071491245,6.431966033821025,6.431915576682693,6.324538757647301,6.417337822042025,6.47253555004834,6.5228512848567375,6.456384511648979,6.436238569391522,6.59282728258813,6.450254864047913,6.575096019347218,6.53458592722899,6.606090612838536,6.626920014598774,6.441536709173199,6.470785669367141,6.412932842676752,6.5494282166142135,6.275114991805506,6.43779370196538,6.48227359024523,6.619078570277498,6.568259391170113,6.459145407761941,6.498672600891135,6.4367532790524775,6.280055835930041,6.497310281516216,6.441619756468255,6.371012188918197,6.354569132955311,6.348541646816527,6.472323835688629,6.555049321521361,6.583389466764043,6.453204101929318,6.397184987197721,6.6251353348707305,6.430039284788611,6.472918189642347,6.503496117754448,6.614789730977743,6.443127611961341,6.573802751521916,6.645613997188802,6.542308863432609,6.68754271402357,6.397755244173913,6.570082957949515,6.642367537212635,6.465068711775912,6.41985328745101,6.529524714267081,6.387933643590743,6.419447259676145,6.619879486876599,6.293988228811974,6.452204925427414,6.334579817852118,6.523277153529612,6.6774958318382005,6.49704787695412,6.575483320777211,6.447317738563892,6.420871795795918,6.439727448746323,6.781496073703976,6.704565195234924,6.42011199983995,6.403972952684666,6.602015994996918,6.529017851993692,6.702467328035632,6.668784229330418,6.700323962544896,6.754751340531876,6.347812924016289,6.440654150471294,6.281788633780764,6.622595603121376,6.3173536501596725,6.699314075681033,6.606509684771391,6.549071919950421,6.688929265939864,6.437031653630859,6.596005082654914,6.356160528307417,6.4659912705888365,6.5313641149998425,6.505223611114609,6.263427621553746
